state,confirmed_cases,deaths,date
Afghanistan,0,0,2019-12-31
Afghanistan,0,0,2020-01-01
Afghanistan,0,0,2020-01-02
Afghanistan,0,0,2020-01-03
Afghanistan,0,0,2020-01-04
Afghanistan,0,0,2020-01-05
Afghanistan,0,0,2020-01-06
Afghanistan,0,0,2020-01-07
Afghanistan,0,0,2020-01-08
Afghanistan,0,0,2020-01-09
Afghanistan,0,0,2020-01-10
Afghanistan,0,0,2020-01-11
Afghanistan,0,0,2020-01-12
Afghanistan,0,0,2020-01-13
Afghanistan,0,0,2020-01-14
Afghanistan,0,0,2020-01-15
Afghanistan,0,0,2020-01-16
Afghanistan,0,0,2020-01-17
Afghanistan,0,0,2020-01-18
Afghanistan,0,0,2020-01-19
Afghanistan,0,0,2020-01-20
Afghanistan,0,0,2020-01-21
Afghanistan,0,0,2020-01-22
Afghanistan,0,0,2020-01-23
Afghanistan,0,0,2020-01-24
Afghanistan,0,0,2020-01-25
Afghanistan,0,0,2020-01-26
Afghanistan,0,0,2020-01-27
Afghanistan,0,0,2020-01-28
Afghanistan,0,0,2020-01-29
Afghanistan,0,0,2020-01-30
Afghanistan,0,0,2020-01-31
Afghanistan,0,0,2020-02-01
Afghanistan,0,0,2020-02-02
Afghanistan,0,0,2020-02-03
Afghanistan,0,0,2020-02-04
Afghanistan,0,0,2020-02-05
Afghanistan,0,0,2020-02-06
Afghanistan,0,0,2020-02-07
Afghanistan,0,0,2020-02-08
Afghanistan,0,0,2020-02-09
Afghanistan,0,0,2020-02-10
Afghanistan,0,0,2020-02-11
Afghanistan,0,0,2020-02-12
Afghanistan,0,0,2020-02-13
Afghanistan,0,0,2020-02-14
Afghanistan,0,0,2020-02-15
Afghanistan,0,0,2020-02-16
Afghanistan,0,0,2020-02-17
Afghanistan,0,0,2020-02-18
Afghanistan,0,0,2020-02-19
Afghanistan,0,0,2020-02-20
Afghanistan,0,0,2020-02-21
Afghanistan,0,0,2020-02-22
Afghanistan,0,0,2020-02-23
Afghanistan,0,0,2020-02-24
Afghanistan,1,0,2020-02-25
Afghanistan,1,0,2020-02-26
Afghanistan,1,0,2020-02-27
Afghanistan,1,0,2020-02-28
Afghanistan,1,0,2020-02-29
Afghanistan,1,0,2020-03-01
Afghanistan,1,0,2020-03-02
Afghanistan,4,0,2020-03-08
Afghanistan,7,0,2020-03-11
Afghanistan,10,0,2020-03-15
Afghanistan,16,0,2020-03-16
Afghanistan,21,0,2020-03-17
Afghanistan,22,0,2020-03-18
Afghanistan,22,0,2020-03-19
Afghanistan,22,0,2020-03-20
Afghanistan,24,0,2020-03-21
Afghanistan,24,0,2020-03-22
Albania,2,0,2020-03-09
Albania,6,0,2020-03-10
Albania,10,0,2020-03-11
Albania,11,1,2020-03-12
Albania,23,1,2020-03-13
Albania,33,1,2020-03-14
Albania,38,1,2020-03-15
Albania,42,1,2020-03-16
Albania,51,1,2020-03-17
Albania,55,1,2020-03-18
Albania,59,2,2020-03-19
Albania,70,2,2020-03-20
Albania,70,2,2020-03-21
Albania,76,2,2020-03-22
Algeria,0,0,2019-12-31
Algeria,0,0,2020-01-01
Algeria,0,0,2020-01-02
Algeria,0,0,2020-01-03
Algeria,0,0,2020-01-04
Algeria,0,0,2020-01-05
Algeria,0,0,2020-01-06
Algeria,0,0,2020-01-07
Algeria,0,0,2020-01-08
Algeria,0,0,2020-01-09
Algeria,0,0,2020-01-10
Algeria,0,0,2020-01-11
Algeria,0,0,2020-01-12
Algeria,0,0,2020-01-13
Algeria,0,0,2020-01-14
Algeria,0,0,2020-01-15
Algeria,0,0,2020-01-16
Algeria,0,0,2020-01-17
Algeria,0,0,2020-01-18
Algeria,0,0,2020-01-19
Algeria,0,0,2020-01-20
Algeria,0,0,2020-01-21
Algeria,0,0,2020-01-22
Algeria,0,0,2020-01-23
Algeria,0,0,2020-01-24
Algeria,0,0,2020-01-25
Algeria,0,0,2020-01-26
Algeria,0,0,2020-01-27
Algeria,0,0,2020-01-28
Algeria,0,0,2020-01-29
Algeria,0,0,2020-01-30
Algeria,0,0,2020-01-31
Algeria,0,0,2020-02-01
Algeria,0,0,2020-02-02
Algeria,0,0,2020-02-03
Algeria,0,0,2020-02-04
Algeria,0,0,2020-02-05
Algeria,0,0,2020-02-06
Algeria,0,0,2020-02-07
Algeria,0,0,2020-02-08
Algeria,0,0,2020-02-09
Algeria,0,0,2020-02-10
Algeria,0,0,2020-02-11
Algeria,0,0,2020-02-12
Algeria,0,0,2020-02-13
Algeria,0,0,2020-02-14
Algeria,0,0,2020-02-15
Algeria,0,0,2020-02-16
Algeria,0,0,2020-02-17
Algeria,0,0,2020-02-18
Algeria,0,0,2020-02-19
Algeria,0,0,2020-02-20
Algeria,0,0,2020-02-21
Algeria,0,0,2020-02-22
Algeria,0,0,2020-02-23
Algeria,0,0,2020-02-24
Algeria,0,0,2020-02-25
Algeria,1,0,2020-02-26
Algeria,1,0,2020-02-27
Algeria,1,0,2020-02-28
Algeria,1,0,2020-02-29
Algeria,1,0,2020-03-01
Algeria,3,0,2020-03-02
Algeria,5,0,2020-03-04
Algeria,12,0,2020-03-05
Algeria,17,0,2020-03-06
Algeria,20,0,2020-03-09
Algeria,20,0,2020-03-12
Algeria,24,1,2020-03-13
Algeria,26,2,2020-03-14
Algeria,37,2,2020-03-15
Algeria,48,4,2020-03-16
Algeria,60,4,2020-03-17
Algeria,60,5,2020-03-18
Algeria,73,6,2020-03-19
Algeria,82,7,2020-03-20
Algeria,94,10,2020-03-21
Algeria,94,10,2020-03-22
Andorra,1,0,2020-03-03
Andorra,2,0,2020-03-14
Andorra,5,0,2020-03-16
Andorra,14,0,2020-03-17
Andorra,14,0,2020-03-18
Andorra,53,0,2020-03-19
Andorra,75,0,2020-03-20
Andorra,75,0,2020-03-21
Andorra,88,0,2020-03-22
Angola,2,0,2020-03-22
Antigua and Barbuda,1,0,2020-03-15
Antigua and Barbuda,1,0,2020-03-21
Antigua and Barbuda,1,0,2020-03-22
Argentina,1,0,2020-03-04
Argentina,2,0,2020-03-06
Argentina,8,0,2020-03-07
Argentina,9,1,2020-03-08
Argentina,12,1,2020-03-09
Argentina,19,1,2020-03-11
Argentina,31,1,2020-03-13
Argentina,34,2,2020-03-14
Argentina,45,2,2020-03-15
Argentina,56,2,2020-03-16
Argentina,65,2,2020-03-17
Argentina,79,2,2020-03-18
Argentina,97,2,2020-03-19
Argentina,128,3,2020-03-20
Argentina,158,3,2020-03-21
Argentina,225,4,2020-03-22
Armenia,0,0,2019-12-31
Armenia,0,0,2020-01-01
Armenia,0,0,2020-01-02
Armenia,0,0,2020-01-03
Armenia,0,0,2020-01-04
Armenia,0,0,2020-01-05
Armenia,0,0,2020-01-06
Armenia,0,0,2020-01-07
Armenia,0,0,2020-01-08
Armenia,0,0,2020-01-09
Armenia,0,0,2020-01-10
Armenia,0,0,2020-01-11
Armenia,0,0,2020-01-12
Armenia,0,0,2020-01-13
Armenia,0,0,2020-01-14
Armenia,0,0,2020-01-15
Armenia,0,0,2020-01-16
Armenia,0,0,2020-01-17
Armenia,0,0,2020-01-18
Armenia,0,0,2020-01-19
Armenia,0,0,2020-01-20
Armenia,0,0,2020-01-21
Armenia,0,0,2020-01-22
Armenia,0,0,2020-01-23
Armenia,0,0,2020-01-24
Armenia,0,0,2020-01-25
Armenia,0,0,2020-01-26
Armenia,0,0,2020-01-27
Armenia,0,0,2020-01-28
Armenia,0,0,2020-01-29
Armenia,0,0,2020-01-30
Armenia,0,0,2020-01-31
Armenia,0,0,2020-02-01
Armenia,0,0,2020-02-02
Armenia,0,0,2020-02-03
Armenia,0,0,2020-02-04
Armenia,0,0,2020-02-05
Armenia,0,0,2020-02-06
Armenia,0,0,2020-02-07
Armenia,0,0,2020-02-08
Armenia,0,0,2020-02-09
Armenia,0,0,2020-02-10
Armenia,0,0,2020-02-11
Armenia,0,0,2020-02-12
Armenia,0,0,2020-02-13
Armenia,0,0,2020-02-14
Armenia,0,0,2020-02-15
Armenia,0,0,2020-02-16
Armenia,0,0,2020-02-17
Armenia,0,0,2020-02-18
Armenia,0,0,2020-02-19
Armenia,0,0,2020-02-20
Armenia,0,0,2020-02-21
Armenia,0,0,2020-02-22
Armenia,0,0,2020-02-23
Armenia,0,0,2020-02-24
Armenia,0,0,2020-02-25
Armenia,0,0,2020-02-26
Armenia,0,0,2020-02-27
Armenia,0,0,2020-02-28
Armenia,0,0,2020-02-29
Armenia,1,0,2020-03-01
Armenia,1,0,2020-03-02
Armenia,4,0,2020-03-12
Armenia,6,0,2020-03-13
Armenia,13,0,2020-03-14
Armenia,20,0,2020-03-15
Armenia,30,0,2020-03-16
Armenia,52,0,2020-03-17
Armenia,78,0,2020-03-18
Armenia,115,0,2020-03-19
Armenia,122,0,2020-03-20
Armenia,136,0,2020-03-21
Armenia,160,0,2020-03-22
Australia,0,0,2019-12-31
Australia,0,0,2020-01-01
Australia,0,0,2020-01-02
Australia,0,0,2020-01-03
Australia,0,0,2020-01-04
Australia,0,0,2020-01-05
Australia,0,0,2020-01-06
Australia,0,0,2020-01-07
Australia,0,0,2020-01-08
Australia,0,0,2020-01-09
Australia,0,0,2020-01-10
Australia,0,0,2020-01-11
Australia,0,0,2020-01-12
Australia,0,0,2020-01-13
Australia,0,0,2020-01-14
Australia,0,0,2020-01-15
Australia,0,0,2020-01-16
Australia,0,0,2020-01-17
Australia,0,0,2020-01-18
Australia,0,0,2020-01-19
Australia,0,0,2020-01-20
Australia,0,0,2020-01-21
Australia,0,0,2020-01-22
Australia,0,0,2020-01-23
Australia,0,0,2020-01-24
Australia,1,0,2020-01-25
Australia,4,0,2020-01-26
Australia,4,0,2020-01-27
Australia,4,0,2020-01-28
Australia,4,0,2020-01-29
Australia,6,0,2020-01-30
Australia,7,0,2020-01-31
Australia,9,0,2020-02-01
Australia,11,0,2020-02-02
Australia,11,0,2020-02-03
Australia,11,0,2020-02-04
Australia,12,0,2020-02-05
Australia,13,0,2020-02-06
Australia,14,0,2020-02-07
Australia,14,0,2020-02-08
Australia,14,0,2020-02-09
Australia,14,0,2020-02-10
Australia,14,0,2020-02-11
Australia,14,0,2020-02-12
Australia,14,0,2020-02-13
Australia,15,0,2020-02-14
Australia,15,0,2020-02-15
Australia,15,0,2020-02-16
Australia,15,0,2020-02-17
Australia,15,0,2020-02-18
Australia,15,0,2020-02-19
Australia,15,0,2020-02-20
Australia,17,0,2020-02-21
Australia,21,0,2020-02-22
Australia,22,0,2020-02-23
Australia,22,0,2020-02-24
Australia,22,0,2020-02-25
Australia,22,0,2020-02-26
Australia,23,0,2020-02-27
Australia,23,0,2020-02-28
Australia,25,0,2020-02-29
Australia,26,1,2020-03-01
Australia,29,1,2020-03-02
Australia,33,1,2020-03-03
Australia,41,1,2020-03-04
Australia,52,2,2020-03-05
Australia,59,2,2020-03-06
Australia,63,2,2020-03-07
Australia,74,3,2020-03-08
Australia,80,3,2020-03-09
Australia,100,3,2020-03-10
Australia,112,3,2020-03-11
Australia,126,3,2020-03-12
Australia,156,3,2020-03-13
Australia,197,3,2020-03-14
Australia,249,3,2020-03-15
Australia,298,5,2020-03-16
Australia,375,5,2020-03-17
Australia,454,5,2020-03-18
Australia,565,6,2020-03-19
Australia,709,6,2020-03-20
Australia,874,7,2020-03-21
Australia,1098,7,2020-03-22
Austria,0,0,2019-12-31
Austria,0,0,2020-01-01
Austria,0,0,2020-01-02
Austria,0,0,2020-01-03
Austria,0,0,2020-01-04
Austria,0,0,2020-01-05
Austria,0,0,2020-01-06
Austria,0,0,2020-01-07
Austria,0,0,2020-01-08
Austria,0,0,2020-01-09
Austria,0,0,2020-01-10
Austria,0,0,2020-01-11
Austria,0,0,2020-01-12
Austria,0,0,2020-01-13
Austria,0,0,2020-01-14
Austria,0,0,2020-01-15
Austria,0,0,2020-01-16
Austria,0,0,2020-01-17
Austria,0,0,2020-01-18
Austria,0,0,2020-01-19
Austria,0,0,2020-01-20
Austria,0,0,2020-01-21
Austria,0,0,2020-01-22
Austria,0,0,2020-01-23
Austria,0,0,2020-01-24
Austria,0,0,2020-01-25
Austria,0,0,2020-01-26
Austria,0,0,2020-01-27
Austria,0,0,2020-01-28
Austria,0,0,2020-01-29
Austria,0,0,2020-01-30
Austria,0,0,2020-01-31
Austria,0,0,2020-02-01
Austria,0,0,2020-02-02
Austria,0,0,2020-02-03
Austria,0,0,2020-02-04
Austria,0,0,2020-02-05
Austria,0,0,2020-02-06
Austria,0,0,2020-02-07
Austria,0,0,2020-02-08
Austria,0,0,2020-02-09
Austria,0,0,2020-02-10
Austria,0,0,2020-02-11
Austria,0,0,2020-02-12
Austria,0,0,2020-02-13
Austria,0,0,2020-02-14
Austria,0,0,2020-02-15
Austria,0,0,2020-02-16
Austria,0,0,2020-02-17
Austria,0,0,2020-02-18
Austria,0,0,2020-02-19
Austria,0,0,2020-02-20
Austria,0,0,2020-02-21
Austria,0,0,2020-02-22
Austria,0,0,2020-02-23
Austria,0,0,2020-02-24
Austria,0,0,2020-02-25
Austria,2,0,2020-02-26
Austria,2,0,2020-02-27
Austria,5,0,2020-02-28
Austria,7,0,2020-02-29
Austria,10,0,2020-03-01
Austria,14,0,2020-03-02
Austria,18,0,2020-03-03
Austria,24,0,2020-03-04
Austria,29,0,2020-03-05
Austria,41,0,2020-03-06
Austria,74,0,2020-03-07
Austria,99,0,2020-03-08
Austria,102,0,2020-03-09
Austria,131,0,2020-03-10
Austria,182,0,2020-03-11
Austria,246,0,2020-03-12
Austria,361,1,2020-03-13
Austria,504,1,2020-03-14
Austria,655,1,2020-03-15
Austria,860,1,2020-03-16
Austria,1016,3,2020-03-17
Austria,1332,3,2020-03-18
Austria,1646,4,2020-03-19
Austria,2196,6,2020-03-20
Austria,2649,6,2020-03-21
Austria,3024,8,2020-03-22
Azerbaijan,0,0,2019-12-31
Azerbaijan,0,0,2020-01-01
Azerbaijan,0,0,2020-01-02
Azerbaijan,0,0,2020-01-03
Azerbaijan,0,0,2020-01-04
Azerbaijan,0,0,2020-01-05
Azerbaijan,0,0,2020-01-06
Azerbaijan,0,0,2020-01-07
Azerbaijan,0,0,2020-01-08
Azerbaijan,0,0,2020-01-09
Azerbaijan,0,0,2020-01-10
Azerbaijan,0,0,2020-01-11
Azerbaijan,0,0,2020-01-12
Azerbaijan,0,0,2020-01-13
Azerbaijan,0,0,2020-01-14
Azerbaijan,0,0,2020-01-15
Azerbaijan,0,0,2020-01-16
Azerbaijan,0,0,2020-01-17
Azerbaijan,0,0,2020-01-18
Azerbaijan,0,0,2020-01-19
Azerbaijan,0,0,2020-01-20
Azerbaijan,0,0,2020-01-21
Azerbaijan,0,0,2020-01-22
Azerbaijan,0,0,2020-01-23
Azerbaijan,0,0,2020-01-24
Azerbaijan,0,0,2020-01-25
Azerbaijan,0,0,2020-01-26
Azerbaijan,0,0,2020-01-27
Azerbaijan,0,0,2020-01-28
Azerbaijan,0,0,2020-01-29
Azerbaijan,0,0,2020-01-30
Azerbaijan,0,0,2020-01-31
Azerbaijan,0,0,2020-02-01
Azerbaijan,0,0,2020-02-02
Azerbaijan,0,0,2020-02-03
Azerbaijan,0,0,2020-02-04
Azerbaijan,0,0,2020-02-05
Azerbaijan,0,0,2020-02-06
Azerbaijan,0,0,2020-02-07
Azerbaijan,0,0,2020-02-08
Azerbaijan,0,0,2020-02-09
Azerbaijan,0,0,2020-02-10
Azerbaijan,0,0,2020-02-11
Azerbaijan,0,0,2020-02-12
Azerbaijan,0,0,2020-02-13
Azerbaijan,0,0,2020-02-14
Azerbaijan,0,0,2020-02-15
Azerbaijan,0,0,2020-02-16
Azerbaijan,0,0,2020-02-17
Azerbaijan,0,0,2020-02-18
Azerbaijan,0,0,2020-02-19
Azerbaijan,0,0,2020-02-20
Azerbaijan,0,0,2020-02-21
Azerbaijan,0,0,2020-02-22
Azerbaijan,0,0,2020-02-23
Azerbaijan,0,0,2020-02-24
Azerbaijan,0,0,2020-02-25
Azerbaijan,0,0,2020-02-26
Azerbaijan,0,0,2020-02-27
Azerbaijan,0,0,2020-02-28
Azerbaijan,1,0,2020-02-29
Azerbaijan,1,0,2020-03-01
Azerbaijan,3,0,2020-03-02
Azerbaijan,6,0,2020-03-06
Azerbaijan,9,0,2020-03-07
Azerbaijan,11,0,2020-03-11
Azerbaijan,13,0,2020-03-12
Azerbaijan,13,0,2020-03-13
Azerbaijan,19,0,2020-03-15
Azerbaijan,19,0,2020-03-16
Azerbaijan,19,0,2020-03-17
Azerbaijan,28,0,2020-03-18
Azerbaijan,34,0,2020-03-19
Azerbaijan,44,0,2020-03-20
Azerbaijan,44,1,2020-03-21
Azerbaijan,53,1,2020-03-22
Bahamas,1,0,2020-03-16
Bahamas,1,0,2020-03-17
Bahamas,3,0,2020-03-20
Bahamas,4,0,2020-03-21
Bahamas,4,0,2020-03-22
Bahrain,0,0,2019-12-31
Bahrain,0,0,2020-01-01
Bahrain,0,0,2020-01-02
Bahrain,0,0,2020-01-03
Bahrain,0,0,2020-01-04
Bahrain,0,0,2020-01-05
Bahrain,0,0,2020-01-06
Bahrain,0,0,2020-01-07
Bahrain,0,0,2020-01-08
Bahrain,0,0,2020-01-09
Bahrain,0,0,2020-01-10
Bahrain,0,0,2020-01-11
Bahrain,0,0,2020-01-12
Bahrain,0,0,2020-01-13
Bahrain,0,0,2020-01-14
Bahrain,0,0,2020-01-15
Bahrain,0,0,2020-01-16
Bahrain,0,0,2020-01-17
Bahrain,0,0,2020-01-18
Bahrain,0,0,2020-01-19
Bahrain,0,0,2020-01-20
Bahrain,0,0,2020-01-21
Bahrain,0,0,2020-01-22
Bahrain,0,0,2020-01-23
Bahrain,0,0,2020-01-24
Bahrain,0,0,2020-01-25
Bahrain,0,0,2020-01-26
Bahrain,0,0,2020-01-27
Bahrain,0,0,2020-01-28
Bahrain,0,0,2020-01-29
Bahrain,0,0,2020-01-30
Bahrain,0,0,2020-01-31
Bahrain,0,0,2020-02-01
Bahrain,0,0,2020-02-02
Bahrain,0,0,2020-02-03
Bahrain,0,0,2020-02-04
Bahrain,0,0,2020-02-05
Bahrain,0,0,2020-02-06
Bahrain,0,0,2020-02-07
Bahrain,0,0,2020-02-08
Bahrain,0,0,2020-02-09
Bahrain,0,0,2020-02-10
Bahrain,0,0,2020-02-11
Bahrain,0,0,2020-02-12
Bahrain,0,0,2020-02-13
Bahrain,0,0,2020-02-14
Bahrain,0,0,2020-02-15
Bahrain,0,0,2020-02-16
Bahrain,0,0,2020-02-17
Bahrain,0,0,2020-02-18
Bahrain,0,0,2020-02-19
Bahrain,0,0,2020-02-20
Bahrain,0,0,2020-02-21
Bahrain,0,0,2020-02-22
Bahrain,0,0,2020-02-23
Bahrain,1,0,2020-02-24
Bahrain,2,0,2020-02-25
Bahrain,23,0,2020-02-26
Bahrain,33,0,2020-02-27
Bahrain,33,0,2020-02-28
Bahrain,38,0,2020-02-29
Bahrain,41,0,2020-03-01
Bahrain,47,0,2020-03-02
Bahrain,49,0,2020-03-04
Bahrain,52,0,2020-03-05
Bahrain,52,0,2020-03-06
Bahrain,56,0,2020-03-07
Bahrain,63,0,2020-03-08
Bahrain,79,0,2020-03-09
Bahrain,109,0,2020-03-10
Bahrain,110,0,2020-03-11
Bahrain,162,0,2020-03-12
Bahrain,162,0,2020-03-13
Bahrain,210,0,2020-03-14
Bahrain,211,0,2020-03-15
Bahrain,214,0,2020-03-16
Bahrain,221,1,2020-03-17
Bahrain,237,1,2020-03-18
Bahrain,256,1,2020-03-19
Bahrain,269,1,2020-03-20
Bahrain,285,1,2020-03-21
Bahrain,306,1,2020-03-22
Bangladesh,3,0,2020-03-09
Bangladesh,3,0,2020-03-15
Bangladesh,5,0,2020-03-17
Bangladesh,8,0,2020-03-18
Bangladesh,10,0,2020-03-19
Bangladesh,10,0,2020-03-20
Bangladesh,17,0,2020-03-21
Bangladesh,24,2,2020-03-22
Barbados,1,0,2020-03-18
Barbados,1,0,2020-03-19
Barbados,2,0,2020-03-20
Barbados,6,0,2020-03-21
Barbados,14,0,2020-03-22
Belarus,0,0,2019-12-31
Belarus,0,0,2020-01-01
Belarus,0,0,2020-01-02
Belarus,0,0,2020-01-03
Belarus,0,0,2020-01-04
Belarus,0,0,2020-01-05
Belarus,0,0,2020-01-06
Belarus,0,0,2020-01-07
Belarus,0,0,2020-01-08
Belarus,0,0,2020-01-09
Belarus,0,0,2020-01-10
Belarus,0,0,2020-01-11
Belarus,0,0,2020-01-12
Belarus,0,0,2020-01-13
Belarus,0,0,2020-01-14
Belarus,0,0,2020-01-15
Belarus,0,0,2020-01-16
Belarus,0,0,2020-01-17
Belarus,0,0,2020-01-18
Belarus,0,0,2020-01-19
Belarus,0,0,2020-01-20
Belarus,0,0,2020-01-21
Belarus,0,0,2020-01-22
Belarus,0,0,2020-01-23
Belarus,0,0,2020-01-24
Belarus,0,0,2020-01-25
Belarus,0,0,2020-01-26
Belarus,0,0,2020-01-27
Belarus,0,0,2020-01-28
Belarus,0,0,2020-01-29
Belarus,0,0,2020-01-30
Belarus,0,0,2020-01-31
Belarus,0,0,2020-02-01
Belarus,0,0,2020-02-02
Belarus,0,0,2020-02-03
Belarus,0,0,2020-02-04
Belarus,0,0,2020-02-05
Belarus,0,0,2020-02-06
Belarus,0,0,2020-02-07
Belarus,0,0,2020-02-08
Belarus,0,0,2020-02-09
Belarus,0,0,2020-02-10
Belarus,0,0,2020-02-11
Belarus,0,0,2020-02-12
Belarus,0,0,2020-02-13
Belarus,0,0,2020-02-14
Belarus,0,0,2020-02-15
Belarus,0,0,2020-02-16
Belarus,0,0,2020-02-17
Belarus,0,0,2020-02-18
Belarus,0,0,2020-02-19
Belarus,0,0,2020-02-20
Belarus,0,0,2020-02-21
Belarus,0,0,2020-02-22
Belarus,0,0,2020-02-23
Belarus,0,0,2020-02-24
Belarus,0,0,2020-02-25
Belarus,0,0,2020-02-26
Belarus,0,0,2020-02-27
Belarus,1,0,2020-02-28
Belarus,1,0,2020-02-29
Belarus,1,0,2020-03-01
Belarus,1,0,2020-03-02
Belarus,4,0,2020-03-04
Belarus,6,0,2020-03-05
Belarus,9,0,2020-03-11
Belarus,12,0,2020-03-12
Belarus,21,0,2020-03-13
Belarus,27,0,2020-03-16
Belarus,36,0,2020-03-17
Belarus,36,0,2020-03-18
Belarus,46,0,2020-03-19
Belarus,57,0,2020-03-20
Belarus,57,0,2020-03-21
Belarus,76,0,2020-03-22
Belgium,0,0,2019-12-31
Belgium,0,0,2020-01-01
Belgium,0,0,2020-01-02
Belgium,0,0,2020-01-03
Belgium,0,0,2020-01-04
Belgium,0,0,2020-01-05
Belgium,0,0,2020-01-06
Belgium,0,0,2020-01-07
Belgium,0,0,2020-01-08
Belgium,0,0,2020-01-09
Belgium,0,0,2020-01-10
Belgium,0,0,2020-01-11
Belgium,0,0,2020-01-12
Belgium,0,0,2020-01-13
Belgium,0,0,2020-01-14
Belgium,0,0,2020-01-15
Belgium,0,0,2020-01-16
Belgium,0,0,2020-01-17
Belgium,0,0,2020-01-18
Belgium,0,0,2020-01-19
Belgium,0,0,2020-01-20
Belgium,0,0,2020-01-21
Belgium,0,0,2020-01-22
Belgium,0,0,2020-01-23
Belgium,0,0,2020-01-24
Belgium,0,0,2020-01-25
Belgium,0,0,2020-01-26
Belgium,0,0,2020-01-27
Belgium,0,0,2020-01-28
Belgium,0,0,2020-01-29
Belgium,0,0,2020-01-30
Belgium,0,0,2020-01-31
Belgium,0,0,2020-02-01
Belgium,0,0,2020-02-02
Belgium,0,0,2020-02-03
Belgium,1,0,2020-02-04
Belgium,1,0,2020-02-05
Belgium,1,0,2020-02-06
Belgium,1,0,2020-02-07
Belgium,1,0,2020-02-08
Belgium,1,0,2020-02-09
Belgium,1,0,2020-02-10
Belgium,1,0,2020-02-11
Belgium,1,0,2020-02-12
Belgium,1,0,2020-02-13
Belgium,1,0,2020-02-14
Belgium,1,0,2020-02-15
Belgium,1,0,2020-02-16
Belgium,1,0,2020-02-17
Belgium,1,0,2020-02-18
Belgium,1,0,2020-02-19
Belgium,1,0,2020-02-20
Belgium,1,0,2020-02-21
Belgium,1,0,2020-02-22
Belgium,1,0,2020-02-23
Belgium,1,0,2020-02-24
Belgium,1,0,2020-02-25
Belgium,1,0,2020-02-26
Belgium,1,0,2020-02-27
Belgium,1,0,2020-02-28
Belgium,1,0,2020-02-29
Belgium,1,0,2020-03-01
Belgium,2,0,2020-03-02
Belgium,8,0,2020-03-03
Belgium,13,0,2020-03-04
Belgium,23,0,2020-03-05
Belgium,50,0,2020-03-06
Belgium,109,0,2020-03-07
Belgium,169,0,2020-03-08
Belgium,200,0,2020-03-09
Belgium,239,0,2020-03-10
Belgium,267,0,2020-03-11
Belgium,314,3,2020-03-12
Belgium,399,3,2020-03-13
Belgium,559,3,2020-03-14
Belgium,689,4,2020-03-15
Belgium,886,4,2020-03-16
Belgium,1085,5,2020-03-17
Belgium,1243,5,2020-03-18
Belgium,1486,14,2020-03-19
Belgium,1795,21,2020-03-20
Belgium,2257,37,2020-03-21
Belgium,2815,67,2020-03-22
Benin,1,0,2020-03-17
Benin,1,0,2020-03-18
Benin,1,0,2020-03-19
Benin,2,0,2020-03-20
Benin,2,0,2020-03-21
Benin,2,0,2020-03-22
Bermuda,2,0,2020-03-20
Bermuda,2,0,2020-03-21
Bermuda,2,0,2020-03-22
Bhutan,1,0,2020-03-06
Bhutan,1,0,2020-03-13
Bhutan,1,0,2020-03-15
Bhutan,1,0,2020-03-17
Bhutan,1,0,2020-03-18
Bhutan,1,0,2020-03-19
Bhutan,1,0,2020-03-20
Bhutan,2,0,2020-03-21
Bhutan,2,0,2020-03-22
Bolivia,2,0,2020-03-12
Bolivia,3,0,2020-03-13
Bolivia,10,0,2020-03-14
Bolivia,10,0,2020-03-15
Bolivia,11,0,2020-03-17
Bolivia,12,0,2020-03-18
Bolivia,12,0,2020-03-19
Bolivia,15,0,2020-03-20
Bolivia,19,0,2020-03-21
Bolivia,20,0,2020-03-22
Bosnia and Herzegovina,2,0,2020-03-06
Bosnia and Herzegovina,3,0,2020-03-12
Bosnia and Herzegovina,3,0,2020-03-13
Bosnia and Herzegovina,18,0,2020-03-16
Bosnia and Herzegovina,21,0,2020-03-17
Bosnia and Herzegovina,21,0,2020-03-18
Bosnia and Herzegovina,36,0,2020-03-19
Bosnia and Herzegovina,44,0,2020-03-20
Bosnia and Herzegovina,44,0,2020-03-21
Bosnia and Herzegovina,92,1,2020-03-22
Brazil,0,0,2019-12-31
Brazil,0,0,2020-01-01
Brazil,0,0,2020-01-02
Brazil,0,0,2020-01-03
Brazil,0,0,2020-01-04
Brazil,0,0,2020-01-05
Brazil,0,0,2020-01-06
Brazil,0,0,2020-01-07
Brazil,0,0,2020-01-08
Brazil,0,0,2020-01-09
Brazil,0,0,2020-01-10
Brazil,0,0,2020-01-11
Brazil,0,0,2020-01-12
Brazil,0,0,2020-01-13
Brazil,0,0,2020-01-14
Brazil,0,0,2020-01-15
Brazil,0,0,2020-01-16
Brazil,0,0,2020-01-17
Brazil,0,0,2020-01-18
Brazil,0,0,2020-01-19
Brazil,0,0,2020-01-20
Brazil,0,0,2020-01-21
Brazil,0,0,2020-01-22
Brazil,0,0,2020-01-23
Brazil,0,0,2020-01-24
Brazil,0,0,2020-01-25
Brazil,0,0,2020-01-26
Brazil,0,0,2020-01-27
Brazil,0,0,2020-01-28
Brazil,0,0,2020-01-29
Brazil,0,0,2020-01-30
Brazil,0,0,2020-01-31
Brazil,0,0,2020-02-01
Brazil,0,0,2020-02-02
Brazil,0,0,2020-02-03
Brazil,0,0,2020-02-04
Brazil,0,0,2020-02-05
Brazil,0,0,2020-02-06
Brazil,0,0,2020-02-07
Brazil,0,0,2020-02-08
Brazil,0,0,2020-02-09
